"Mass.Feature","Replicate.Name","Adjusted.Area"
"Carnitine","171016_Smp_IL2DMBnoBT_2",101084009.032258
"Carnitine","171016_Smp_IL2DMBnoBT_3",76639201.8064516
"Carnitine","171016_Smp_IL2DSW_1",72627914.3225806
"Carnitine","171016_Smp_IL2DSW_2",76458683.3548387
"Carnitine","171016_Smp_IL2DSW_3",98120321.2903226
"Carnitine","171016_Smp_IL2noBT_1",79101964.1290323
"Carnitine","171016_Smp_IL2noBT_2",103669476.903226
"Carnitine","171016_Smp_IL2noBT_3",53672691.0967742
"Carnitine","171016_Smp_IL2WBT_1",42987351.0967742
"Carnitine","171016_Smp_IL2WBT_2",47880137.5483871
"Carnitine","171016_Smp_IL2WBT_3",44754064.7741935
"Carnitine","171016_Smp_IL2IT0_1",46612642.9677419
"Carnitine","171016_Smp_IL2IT0_2",48986979.6129032
"Carnitine","171016_Smp_IL2IT0_3",52974681.6774193
"Carnitine","171023_Smp_IL2Control5um_1",151176498.580645
"Carnitine","171023_Smp_IL2Control5um_2",115981664.516129
"Carnitine","171023_Smp_IL2Control5um_3",215956436.645161
"Carnitine","171023_Smp_IL2DMB5um_1",134325201.032258
"Carnitine","171023_Smp_IL2DMB5um_2",132772103.225806
"Carnitine","171023_Smp_IL2DMB5um_3",151485268.129032
"Carnitine","171023_Smp_IL2DMBnoBT5um_1",173600361.290323
"Carnitine","171023_Smp_IL2DMBnoBT5um_2",235392827.870968
"Carnitine","171023_Smp_IL2DMBnoBT5um_3",218103574.193548
"Carnitine","171023_Smp_IL2DSW5um_1",336105554.580645
"Carnitine","171023_Smp_IL2DSW5um_2",290181468.903226
"Carnitine","171023_Smp_IL2DSW5um_3",261811820.387097
"Carnitine","171023_Smp_IL2noBT5um_1",160951990.709677
"Carnitine","171023_Smp_IL2noBT5um_2",322347026.580645
"Carnitine","171023_Smp_IL2noBT5um_3",243796032.516129
"Carnitine","171023_Smp_IL2WBT5um_1",145659314.064516
"Carnitine","171023_Smp_IL2WBT5um_2",174701508.129032
"Carnitine","171023_Smp_IL2WBT5um_3",100423729.548387
"Carnitine","171023_Smp_IL2IT05um_1",80830723.3548387
"Carnitine","171023_Smp_IL2IT05um_2",134333268.645161
"Carnitine","171023_Smp_IL2IT05um_3",140267229.935484
"Chitobiose","171002_Smp_IL1Control_1",4421.62382199147
"Chitobiose","171002_Smp_IL1Control_2",NA
"Chitobiose","171002_Smp_IL1Control_3",NA
"Chitobiose","171002_Smp_IL1DMB_1",NA
"Chitobiose","171002_Smp_IL1DMB_2",NA
"Chitobiose","171002_Smp_IL1DMB_3",NA
"Chitobiose","171002_Smp_IL1DMBnoBT_1",NA
"Chitobiose","171002_Smp_IL1DMBnoBT_2",NA
"Chitobiose","171002_Smp_IL1DSW_1",NA
"Chitobiose","171002_Smp_IL1DSW_3",4717.07929172975
"Chitobiose","171002_Smp_IL1noBT_1",NA
"Chitobiose","171002_Smp_IL1noBT_2",NA
"Chitobiose","171002_Smp_IL1noBT_3",NA
"Chitobiose","171002_Smp_IL1WBT_1",NA
"Chitobiose","171002_Smp_IL1WBT_2",NA
"Chitobiose","171002_Smp_IL1WBT_3",NA
"Chitobiose","171002_Smp_IL1IT0_1",NA
"Chitobiose","171002_Smp_IL1IT0_2",6556.95011044527
"Chitobiose","171002_Smp_IL1IT0_3",NA
"Chitobiose","171009_Smp_IL1Control5um_1",76489.0229451458
"Chitobiose","171009_Smp_IL1Control5um_2",98002.6463575953
"Chitobiose","171009_Smp_IL1Control5um_3",NA
"Chitobiose","171009_Smp_IL1DMB5um_1",24526.3937531212
"Chitobiose","171009_Smp_IL1DMB5um_2",NA
"Chitobiose","171009_Smp_IL1DMB5um_3",40410.1779711594
"Chitobiose","171009_Smp_IL1DMBnoBT5um_1",45271.4584482556
"Chitobiose","171009_Smp_IL1DMBnoBT5um_2",56460.1815751631
"Chitobiose","171009_Smp_IL1DMBnoBT5um_3",123831.871124795
"Chitobiose","171009_Smp_IL1DSW5um_1",NA
"Chitobiose","171009_Smp_IL1DSW5um_2",44955.6774700076
"Chitobiose","171009_Smp_IL1DSW5um_3",82616.8429601323
"Chitobiose","171009_Smp_IL1noBT5um_1",67890.072742333
"Chitobiose","171009_Smp_IL1noBT5um_2",NA
"Chitobiose","171009_Smp_IL1noBT5um_3",91779.0701825455
"Chitobiose","171009_Smp_IL1WBT5um_1",33912.9586770753
"Chitobiose","171009_Smp_IL1WBT5um_2",NA
"Chitobiose","171009_Smp_IL1WBT5um_3",NA
"Chitobiose","171009_Smp_IL1IT05um_1",NA
"Chitobiose","171009_Smp_IL1IT05um_2",13764.9545018169
"Chitobiose","171009_Smp_IL1IT05um_3",41887.2034538219
"Chitobiose","171016_Smp_IL2Control_1",NA
"Chitobiose","171016_Smp_IL2Control_2",NA
"Chitobiose","171016_Smp_IL2Control_3",NA
"Chitobiose","171016_Smp_IL2DMB_1",NA
"Chitobiose","171016_Smp_IL2DMB_2",NA
"Chitobiose","171016_Smp_IL2DMB_3",NA
"Chitobiose","171016_Smp_IL2DMBnoBT_1",NA
"Chitobiose","171016_Smp_IL2DMBnoBT_2",NA
"Chitobiose","171016_Smp_IL2DMBnoBT_3",NA
"Chitobiose","171016_Smp_IL2DSW_1",NA
"Chitobiose","171016_Smp_IL2DSW_2",NA
"Chitobiose","171016_Smp_IL2DSW_3",NA
"Chitobiose","171016_Smp_IL2noBT_1",NA
"Chitobiose","171016_Smp_IL2noBT_2",NA
"Chitobiose","171016_Smp_IL2noBT_3",NA
"Chitobiose","171016_Smp_IL2WBT_1",NA
"Chitobiose","171016_Smp_IL2WBT_2",NA
"Chitobiose","171016_Smp_IL2WBT_3",NA
"Chitobiose","171016_Smp_IL2IT0_1",NA
"Chitobiose","171016_Smp_IL2IT0_2",NA
"Chitobiose","171016_Smp_IL2IT0_3",NA
"Chitobiose","171023_Smp_IL2Control5um_1",81874.3364427351
"Chitobiose","171023_Smp_IL2Control5um_2",54121.1206137203
"Chitobiose","171023_Smp_IL2Control5um_3",58889.5880169109
"Chitobiose","171023_Smp_IL2DMB5um_1",33354.6446987495
"Chitobiose","171023_Smp_IL2DMB5um_2",42993.3158434455
"Chitobiose","171023_Smp_IL2DMB5um_3",NA
"Chitobiose","171023_Smp_IL2DMBnoBT5um_1",73619.9069091745
"Chitobiose","171023_Smp_IL2DMBnoBT5um_2",76416.4736078379
"Chitobiose","171023_Smp_IL2DMBnoBT5um_3",280361.388064571
"Chitobiose","171023_Smp_IL2DSW5um_1",92466.0865044785
"Chitobiose","171023_Smp_IL2DSW5um_2",370453.63619919
"Chitobiose","171023_Smp_IL2DSW5um_3",134468.811741464
"Chitobiose","171023_Smp_IL2noBT5um_1",124786.36876439
"Chitobiose","171023_Smp_IL2noBT5um_2",201598.243773892
"Chitobiose","171023_Smp_IL2noBT5um_3",616952.252482321
"Chitobiose","171023_Smp_IL2WBT5um_1",36668.8226451895
"Chitobiose","171023_Smp_IL2WBT5um_2",NA
"Chitobiose","171023_Smp_IL2WBT5um_3",38453.7861984865
"Chitobiose","171023_Smp_IL2IT05um_1",55073.7016867862
"Chitobiose","171023_Smp_IL2IT05um_2",44539.0162121067
"Chitobiose","171023_Smp_IL2IT05um_3",63129.7600742441
"Choline","171002_Smp_IL1Control_1",8357422.06451613
"Choline","171002_Smp_IL1Control_2",10137222.2258065
"Choline","171002_Smp_IL1Control_3",16195579.483871
"Choline","171002_Smp_IL1DMB_1",8377050.38709677
"Choline","171002_Smp_IL1DMB_2",10962891.516129
"Choline","171002_Smp_IL1DMB_3",23470452.1290323
"Choline","171002_Smp_IL1DMBnoBT_1",14427027.5806452
"Choline","171002_Smp_IL1DMBnoBT_2",30821027.8709677
"Choline","171002_Smp_IL1DSW_1",14583465.7419355
"Choline","171002_Smp_IL1DSW_3",12738832.8064516
"Choline","171002_Smp_IL1noBT_1",19753901.9354839
"Choline","171002_Smp_IL1noBT_2",19737336.3870968
"Choline","171002_Smp_IL1noBT_3",17537914.6451613
"Choline","171002_Smp_IL1WBT_1",9927790.77419355
"Choline","171002_Smp_IL1WBT_2",38754559.7419355
"Choline","171002_Smp_IL1WBT_3",15843246.3225806
"Choline","171002_Smp_IL1IT0_1",7424708.16129032
"Choline","171002_Smp_IL1IT0_2",16252282.9032258
"Choline","171002_Smp_IL1IT0_3",6897606.96774194
"Choline","171009_Smp_IL1Control5um_1",149935702.709677
"Choline","171009_Smp_IL1Control5um_2",146704975.483871
"Choline","171009_Smp_IL1Control5um_3",391446804.645161
"Choline","171009_Smp_IL1DMB5um_1",220458733.419355
"Choline","171009_Smp_IL1DMB5um_2",105475462.193548
"Choline","171009_Smp_IL1DMB5um_3",129769020.387097
"Choline","171009_Smp_IL1DMBnoBT5um_1",242922380.387097
"Choline","171009_Smp_IL1DMBnoBT5um_2",195980458.322581
"Choline","171009_Smp_IL1DMBnoBT5um_3",178202373.16129
"Choline","171009_Smp_IL1DSW5um_1",255259182.451613
"Choline","171009_Smp_IL1DSW5um_2",228118131.096774
"Choline","171009_Smp_IL1DSW5um_3",166860102.709677
"Choline","171009_Smp_IL1noBT5um_1",197132555.354839
"Choline","171009_Smp_IL1noBT5um_2",329977910.709677
"Choline","171009_Smp_IL1noBT5um_3",431056928
"Choline","171009_Smp_IL1WBT5um_1",53182175.7419355
"Choline","171009_Smp_IL1WBT5um_2",92449395.6129032
"Choline","171009_Smp_IL1WBT5um_3",61486926.3225806
"Choline","171009_Smp_IL1IT05um_1",36778896.3870968
"Choline","171009_Smp_IL1IT05um_2",48887634.9677419
"Choline","171009_Smp_IL1IT05um_3",56418029.4193548
"Choline","171016_Smp_IL2Control_1",2087472.38709677
"Choline","171016_Smp_IL2Control_2",3270580.70967742
"Choline","171016_Smp_IL2Control_3",4483278.38709677
"Choline","171016_Smp_IL2DMB_1",4095123.67741935
"Choline","171016_Smp_IL2DMB_2",8553093.48387097
"Choline","171016_Smp_IL2DMB_3",6358989.03225806
"Choline","171016_Smp_IL2DMBnoBT_1",6072783.35483871
"Choline","171016_Smp_IL2DMBnoBT_2",18852604.3870968
"Choline","171016_Smp_IL2DMBnoBT_3",12195544
"Choline","171016_Smp_IL2DSW_1",5445689.22580645
"Choline","171016_Smp_IL2DSW_2",7625456.4516129
"Choline","171016_Smp_IL2DSW_3",10406032.5806452
"Choline","171016_Smp_IL2noBT_1",8930800.70967742
"Choline","171016_Smp_IL2noBT_2",13831052.3225806
"Choline","171016_Smp_IL2noBT_3",5456359.35483871
"Choline","171016_Smp_IL2WBT_1",3351208.19354839
"Choline","171016_Smp_IL2WBT_2",5999041.03225806
"Choline","171016_Smp_IL2WBT_3",3768696.87096774
"Choline","171016_Smp_IL2IT0_1",5231861
"Choline","171016_Smp_IL2IT0_2",3856114.09677419
"Choline","171016_Smp_IL2IT0_3",3226736.4516129
"Choline","171023_Smp_IL2Control5um_1",83237356.6451613
"Choline","171023_Smp_IL2Control5um_2",74811722.8387097
"Choline","171023_Smp_IL2Control5um_3",117867150.967742
"Choline","171023_Smp_IL2DMB5um_1",84869671.2258064
"Choline","171023_Smp_IL2DMB5um_2",87695940.1290323
"Choline","171023_Smp_IL2DMB5um_3",196791799.741935
"Choline","171023_Smp_IL2DMBnoBT5um_1",106749778.322581
"Choline","171023_Smp_IL2DMBnoBT5um_2",178483781.677419
"Choline","171023_Smp_IL2DMBnoBT5um_3",155526753.032258
"Choline","171023_Smp_IL2DSW5um_1",274067078.193548
"Choline","171023_Smp_IL2DSW5um_2",248335613.935484
"Choline","171023_Smp_IL2DSW5um_3",208025703.741935
"Choline","171023_Smp_IL2noBT5um_1",112651648.774194
"Choline","171023_Smp_IL2noBT5um_2",298960947.612903
"Choline","171023_Smp_IL2noBT5um_3",147494583.741935
"Choline","171023_Smp_IL2WBT5um_1",65428565.1612903
"Choline","171023_Smp_IL2WBT5um_2",79304934.1935484
"Choline","171023_Smp_IL2WBT5um_3",54426395.483871
"Choline","171023_Smp_IL2IT05um_1",47693149.2903226
"Choline","171023_Smp_IL2IT05um_2",172780218.83871
"Choline","171023_Smp_IL2IT05um_3",125959625.290323
"Citric Acid","171002_Smp_IL1Control_1",1711436.87096774
"Citric Acid","171002_Smp_IL1Control_2",2158484.96774194
"Citric Acid","171002_Smp_IL1Control_3",715695.677419355
"Citric Acid","171002_Smp_IL1DMB_1",393351.322580645
"Citric Acid","171002_Smp_IL1DMB_2",318381.64516129
"Citric Acid","171002_Smp_IL1DMB_3",352907.548387097
"Citric Acid","171002_Smp_IL1DMBnoBT_1",722927.903225806
"Citric Acid","171002_Smp_IL1DMBnoBT_2",598660.096774193
"Citric Acid","171002_Smp_IL1DSW_1",670631.548387097
"Citric Acid","171002_Smp_IL1DSW_3",4348229.12903226
"Citric Acid","171002_Smp_IL1noBT_1",973261.516129032
"Citric Acid","171002_Smp_IL1noBT_2",1594180.51612903
"Citric Acid","171002_Smp_IL1noBT_3",895472.290322581
"Citric Acid","171002_Smp_IL1WBT_1",1854076.64516129
"Citric Acid","171002_Smp_IL1WBT_2",393604.838709677
"Citric Acid","171002_Smp_IL1WBT_3",768529
"Citric Acid","171002_Smp_IL1IT0_1",546032.580645161
"Citric Acid","171002_Smp_IL1IT0_2",2576237.4516129
"Citric Acid","171002_Smp_IL1IT0_3",1414627.48387097
"Citric Acid","171009_Smp_IL1Control5um_1",15514343.2903226
"Citric Acid","171009_Smp_IL1Control5um_2",11121288.5806452
"Citric Acid","171009_Smp_IL1Control5um_3",18063293.6129032
"Citric Acid","171009_Smp_IL1DMB5um_1",4735652.29032258
"Citric Acid","171009_Smp_IL1DMB5um_2",4982103.64516129
"Citric Acid","171009_Smp_IL1DMB5um_3",6500084.32258064
"Citric Acid","171009_Smp_IL1DMBnoBT5um_1",12200697.5806452
"Citric Acid","171009_Smp_IL1DMBnoBT5um_2",9089165.03225806
"Citric Acid","171009_Smp_IL1DMBnoBT5um_3",13028996.516129
"Citric Acid","171009_Smp_IL1DSW5um_1",11780160.1612903
"Citric Acid","171009_Smp_IL1DSW5um_2",21506551.5483871
"Citric Acid","171009_Smp_IL1DSW5um_3",49752231.6129032
"Citric Acid","171009_Smp_IL1noBT5um_1",16521835.0967742
"Citric Acid","171009_Smp_IL1noBT5um_2",8328938.4516129
"Citric Acid","171009_Smp_IL1noBT5um_3",32306550.0645161
"Citric Acid","171009_Smp_IL1WBT5um_1",5338654.90322581
"Citric Acid","171009_Smp_IL1WBT5um_2",3760212.96774194
"Citric Acid","171009_Smp_IL1WBT5um_3",4024810.83870968
"Citric Acid","171009_Smp_IL1IT05um_1",1245462.06451613
"Citric Acid","171009_Smp_IL1IT05um_2",840990.64516129
"Citric Acid","171009_Smp_IL1IT05um_3",1330347.87096774
"Citric Acid","171016_Smp_IL2Control_1",250837.838709677
"Citric Acid","171016_Smp_IL2Control_2",407394.806451613
"Citric Acid","171016_Smp_IL2Control_3",862483.387096774
"Citric Acid","171016_Smp_IL2DMB_1",1381810.70967742
"Citric Acid","171016_Smp_IL2DMB_2",388903.096774194
"Citric Acid","171016_Smp_IL2DMB_3",369499.290322581
"Citric Acid","171016_Smp_IL2DMBnoBT_1",476702
"Citric Acid","171016_Smp_IL2DMBnoBT_2",1487731.80645161
"Citric Acid","171016_Smp_IL2DMBnoBT_3",636971.903225806
"Citric Acid","171016_Smp_IL2DSW_1",640965.483870968
"Citric Acid","171016_Smp_IL2DSW_2",827645.967741935
"Citric Acid","171016_Smp_IL2DSW_3",849559.677419355
"Citric Acid","171016_Smp_IL2noBT_1",511131.548387097
"Citric Acid","171016_Smp_IL2noBT_2",2128908.70967742
"Citric Acid","171016_Smp_IL2noBT_3",349741.870967742
"Citric Acid","171016_Smp_IL2WBT_1",332523.35483871
"Citric Acid","171016_Smp_IL2WBT_2",528873.935483871
"Citric Acid","171016_Smp_IL2WBT_3",290203.935483871
"Citric Acid","171016_Smp_IL2IT0_1",474413.806451613
"Citric Acid","171016_Smp_IL2IT0_2",431346
"Citric Acid","171016_Smp_IL2IT0_3",372198.161290323
"Citric Acid","171023_Smp_IL2Control5um_1",2117742.77419355
"Citric Acid","171023_Smp_IL2Control5um_2",1874057.64516129
"Citric Acid","171023_Smp_IL2Control5um_3",4514716.25806452
"Citric Acid","171023_Smp_IL2DMB5um_1",10537306.2258065
"Citric Acid","171023_Smp_IL2DMB5um_2",2577204.74193548
"Citric Acid","171023_Smp_IL2DMB5um_3",1422002.83870968
"Citric Acid","171023_Smp_IL2DMBnoBT5um_1",2025125.19354839
"Citric Acid","171023_Smp_IL2DMBnoBT5um_2",17552330.4516129
"Citric Acid","171023_Smp_IL2DMBnoBT5um_3",5588715.35483871
"Citric Acid","171023_Smp_IL2DSW5um_1",7053065.67741935
"Citric Acid","171023_Smp_IL2DSW5um_2",8837228
"Citric Acid","171023_Smp_IL2DSW5um_3",7671896.67741935
"Citric Acid","171023_Smp_IL2noBT5um_1",4099310.90322581
"Citric Acid","171023_Smp_IL2noBT5um_2",18180107.483871
"Citric Acid","171023_Smp_IL2noBT5um_3",6596442.90322581
"Citric Acid","171023_Smp_IL2WBT5um_1",2515860.38709677
"Citric Acid","171023_Smp_IL2WBT5um_2",354985.258064516
"Citric Acid","171023_Smp_IL2WBT5um_3",163802.290322581
"Citric Acid","171023_Smp_IL2IT05um_1",147429.451612903
"Citric Acid","171023_Smp_IL2IT05um_2",623334.419354839
"Citric Acid","171023_Smp_IL2IT05um_3",1161709.12903226
"Citrulline","171002_Smp_IL1Control_1",502560.64516129
"Citrulline","171002_Smp_IL1Control_2",602092.387096774
"Citrulline","171002_Smp_IL1Control_3",252306.548387097
"Citrulline","171002_Smp_IL1DMB_1",128192.161290323
"Citrulline","171002_Smp_IL1DMB_2",291839.161290323
"Citrulline","171002_Smp_IL1DMB_3",376753.967741935
"Citrulline","171002_Smp_IL1DMBnoBT_1",783189.903225806
"Citrulline","171002_Smp_IL1DMBnoBT_2",585717.677419355
"Citrulline","171002_Smp_IL1DSW_1",828236.258064516
"Citrulline","171002_Smp_IL1DSW_3",1429978.77419355
"Citrulline","171002_Smp_IL1noBT_1",622878.838709677
"Citrulline","171002_Smp_IL1noBT_2",1064181.19354839
"Citrulline","171002_Smp_IL1noBT_3",476977.032258064
"Citrulline","171002_Smp_IL1WBT_1",616371.612903226
"Citrulline","171002_Smp_IL1WBT_2",1247757.74193548
"Citrulline","171002_Smp_IL1WBT_3",655943.516129032
"Citrulline","171002_Smp_IL1IT0_1",493746.516129032
"Citrulline","171002_Smp_IL1IT0_2",3371969.38709677
"Citrulline","171002_Smp_IL1IT0_3",897066.35483871
"Citrulline","171009_Smp_IL1Control5um_1",1152083.93548387
"Citrulline","171009_Smp_IL1Control5um_2",947820.096774193
"Citrulline","171009_Smp_IL1Control5um_3",810619.225806452
"Citrulline","171009_Smp_IL1DMB5um_1",293849.516129032
"Citrulline","171009_Smp_IL1DMB5um_2",531011.516129032
"Citrulline","171009_Smp_IL1DMB5um_3",638897.129032258
"Citrulline","171009_Smp_IL1DMBnoBT5um_1",6358438.96774194
"Citrulline","171009_Smp_IL1DMBnoBT5um_2",3117363.41935484
"Citrulline","171009_Smp_IL1DMBnoBT5um_3",3952037.67741935
"Citrulline","171009_Smp_IL1DSW5um_1",4788233.96774194
"Citrulline","171009_Smp_IL1DSW5um_2",6298175.09677419
"Citrulline","171009_Smp_IL1DSW5um_3",10713062.1290323
"Citrulline","171009_Smp_IL1noBT5um_1",3432602.77419355
"Citrulline","171009_Smp_IL1noBT5um_2",2564685.16129032
"Citrulline","171009_Smp_IL1noBT5um_3",7209416.83870968
"Citrulline","171009_Smp_IL1WBT5um_1",3070214.09677419
"Citrulline","171009_Smp_IL1WBT5um_2",464139.387096774
"Citrulline","171009_Smp_IL1WBT5um_3",548439.580645161
"Citrulline","171009_Smp_IL1IT05um_1",742191.387096774
"Citrulline","171009_Smp_IL1IT05um_2",1920552.12903226
"Citrulline","171009_Smp_IL1IT05um_3",580798.903225806
"Citrulline","171016_Smp_IL2Control_1",30946.7419354839
"Citrulline","171016_Smp_IL2Control_2",55482.6129032258
"Citrulline","171016_Smp_IL2Control_3",175533.258064516
"Citrulline","171016_Smp_IL2DMB_1",298362.290322581
"Citrulline","171016_Smp_IL2DMB_2",88730.6451612903
"Citrulline","171016_Smp_IL2DMB_3",148425.741935484
"Citrulline","171016_Smp_IL2DMBnoBT_1",232406
"Citrulline","171016_Smp_IL2DMBnoBT_2",1021673.74193548
"Citrulline","171016_Smp_IL2DMBnoBT_3",532142.516129032
"Citrulline","171016_Smp_IL2DSW_1",271875
"Citrulline","171016_Smp_IL2DSW_2",399413.258064516
"Citrulline","171016_Smp_IL2DSW_3",544997.935483871
"Citrulline","171016_Smp_IL2noBT_1",770195.096774193
"Citrulline","171016_Smp_IL2noBT_2",951425.451612903
"Citrulline","171016_Smp_IL2noBT_3",166881.903225806
"Citrulline","171016_Smp_IL2WBT_1",50615.2903225806
"Citrulline","171016_Smp_IL2WBT_2",182033
"Citrulline","171016_Smp_IL2WBT_3",66339.8387096774
"Citrulline","171016_Smp_IL2IT0_1",472486.709677419
"Citrulline","171016_Smp_IL2IT0_2",219026.709677419
"Citrulline","171016_Smp_IL2IT0_3",155104.161290323
"Citrulline","171023_Smp_IL2Control5um_1",264652.129032258
"Citrulline","171023_Smp_IL2Control5um_2",753039.258064516
"Citrulline","171023_Smp_IL2Control5um_3",3430718.70967742
"Citrulline","171023_Smp_IL2DMB5um_1",1741603.41935484
"Citrulline","171023_Smp_IL2DMB5um_2",500918.870967742
"Citrulline","171023_Smp_IL2DMB5um_3",486001.64516129
"Citrulline","171023_Smp_IL2DMBnoBT5um_1",1265052.96774194
"Citrulline","171023_Smp_IL2DMBnoBT5um_2",3724077.09677419
"Citrulline","171023_Smp_IL2DMBnoBT5um_3",2564201.51612903
"Citrulline","171023_Smp_IL2DSW5um_1",3688777.5483871
"Citrulline","171023_Smp_IL2DSW5um_2",4704450.16129032
"Citrulline","171023_Smp_IL2DSW5um_3",5238995.93548387
"Citrulline","171023_Smp_IL2noBT5um_1",1806969.41935484
"Citrulline","171023_Smp_IL2noBT5um_2",5923443.64516129
"Citrulline","171023_Smp_IL2noBT5um_3",4724766.06451613
"Citrulline","171023_Smp_IL2WBT5um_1",390158.516129032
"Citrulline","171023_Smp_IL2WBT5um_2",279795.741935484
"Citrulline","171023_Smp_IL2WBT5um_3",276372.806451613
"Citrulline","171023_Smp_IL2IT05um_1",608251.612903226
"Citrulline","171023_Smp_IL2IT05um_2",220781.677419355
"Citrulline","171023_Smp_IL2IT05um_3",384993.709677419
"Creatine","171002_Smp_IL1Control_1",1290836.18519529
"Creatine","171002_Smp_IL1Control_2",835322.468904729
"Creatine","171002_Smp_IL1Control_3",2071932.99883541
"Creatine","171002_Smp_IL1DMB_1",1423159.68156481
"Creatine","171002_Smp_IL1DMB_2",1158667.84420885
"Creatine","171002_Smp_IL1DMB_3",1699292.15794304
"Creatine","171002_Smp_IL1DMBnoBT_1",1660106.11237004
"Creatine","171002_Smp_IL1DMBnoBT_2",2545786.86380074
"Creatine","171002_Smp_IL1DSW_1",2169599.4434098
"Creatine","171002_Smp_IL1DSW_3",1748161.57302481
"Creatine","171002_Smp_IL1noBT_1",2234963.59469468
"Creatine","171002_Smp_IL1noBT_2",1967787.80596731
"Creatine","171002_Smp_IL1noBT_3",3031906.18722327
"Creatine","171002_Smp_IL1WBT_1",838079.070939371
"Creatine","171002_Smp_IL1WBT_2",2057146.64033591
"Creatine","171002_Smp_IL1WBT_3",38746885.8651637
"Creatine","171002_Smp_IL1IT0_1",1808823.87312768
"Creatine","171002_Smp_IL1IT0_2",1575991.87981089
"Creatine","171002_Smp_IL1IT0_3",1332301.78874025
"Creatine","171009_Smp_IL1Control5um_1",4073725.09165087
"Creatine","171009_Smp_IL1Control5um_2",60929735.4179873
"Creatine","171009_Smp_IL1Control5um_3",9016076.77557115
"Creatine","171009_Smp_IL1DMB5um_1",7175897.48342335
"Creatine","171009_Smp_IL1DMB5um_2",4451882.43270187
"Creatine","171009_Smp_IL1DMB5um_3",6296438.58661049
"Creatine","171009_Smp_IL1DMBnoBT5um_1",149331158.650921
"Creatine","171009_Smp_IL1DMBnoBT5um_2",6883655.90482492
"Creatine","171009_Smp_IL1DMBnoBT5um_3",13482172.879924
"Creatine","171009_Smp_IL1DSW5um_1",6716663.79395383
"Creatine","171009_Smp_IL1DSW5um_2",4889956.81755284
"Creatine","171009_Smp_IL1DSW5um_3",5062901.29904974
"Creatine","171009_Smp_IL1noBT5um_1",10729753.7003347
"Creatine","171009_Smp_IL1noBT5um_2",11310476.7703438
"Creatine","171009_Smp_IL1noBT5um_3",21902440.3687056
"Creatine","171009_Smp_IL1WBT5um_1",1413891.06548617
"Creatine","171009_Smp_IL1WBT5um_2",3422624.18223418
"Creatine","171009_Smp_IL1WBT5um_3",2986815.69320536
"Creatine","171009_Smp_IL1IT05um_1",36083019.3803092
"Creatine","171009_Smp_IL1IT05um_2",947693.709777036
"Creatine","171009_Smp_IL1IT05um_3",4544162.95656484
"Creatine","171016_Smp_IL2Control_1",297646.220928356
"Creatine","171016_Smp_IL2Control_2",444092.241542583
"Creatine","171016_Smp_IL2Control_3",389953.527726092
"Creatine","171016_Smp_IL2DMB_1",365380.745840448
"Creatine","171016_Smp_IL2DMB_2",385148.860983624
"Creatine","171016_Smp_IL2DMB_3",660517.463769159
"Creatine","171016_Smp_IL2DMBnoBT_1",767389.652528213
"Creatine","171016_Smp_IL2DMBnoBT_2",1026900.36665067
"Creatine","171016_Smp_IL2DMBnoBT_3",615027.84524912
"Creatine","171016_Smp_IL2DSW_1",526149.381516368
"Creatine","171016_Smp_IL2DSW_2",657017.286406835
"Creatine","171016_Smp_IL2DSW_3",1124739.28986682
"Creatine","171016_Smp_IL2noBT_1",1138234.34137201
"Creatine","171016_Smp_IL2noBT_2",1331505.14932184
"Creatine","171016_Smp_IL2noBT_3",352431.448492856
"Creatine","171016_Smp_IL2WBT_1",233212.993722345
"Creatine","171016_Smp_IL2WBT_2",467095.548296133
"Creatine","171016_Smp_IL2WBT_3",354883.423184074
"Creatine","171016_Smp_IL2IT0_1",563768.310530407
"Creatine","171016_Smp_IL2IT0_2",467194.53587462
"Creatine","171016_Smp_IL2IT0_3",563729.124614317
"Creatine","171023_Smp_IL2Control5um_1",7791870.41215353
"Creatine","171023_Smp_IL2Control5um_2",8668855.6473416
"Creatine","171023_Smp_IL2Control5um_3",7034294.20474416
"Creatine","171023_Smp_IL2DMB5um_1",4094556.87616754
